Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor,Missing Attributes
ANTH,901,79,6528,READING & RESEARCH,1,TBA,TBA,TBA,TBA,"AGBE-DAVIES,ANNA SOPHIA",FALSE
ANTH,901,81,7666,READING & RESEARCH,1,TBA,TBA,TBA,TBA,"WEST,COLIN THOR",FALSE
ANTH,901,82,6872,READING & RESEARCH,1,TBA,TBA,TBA,TBA,"CHUA,JOCELYN LIM",FALSE
ANTH,901,83,8808,READING & RESEARCH,1,TBA,TBA,TBA,TBA,"MIDDLETON,CHRISTOPHER TOWNSEND",FALSE
ANTH,901,84,7997,READING & RESEARCH,1,TBA,TBA,TBA,TBA,"Stuesse,Angela Christine",FALSE
ANTH,901,86,8030,READING & RESEARCH,1,TBA,TBA,TBA,TBA,"ARBUCKLE,BENJAMIN S",FALSE
ANTH,901,87,7655,READING & RESEARCH,1,TBA,TBA,TBA,TBA,"BABB,FLORENCE",FALSE
ANTH,901,89,9268,READING & RESEARCH,1,TBA,TBA,TBA,TBA,"O'Parks,Caela Brighid Casey",FALSE
ANTH,915,84,10502,READ/RES IN METHOD,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,2,9286,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"STEPONAITIS,VINCAS P",FALSE
ANTH,993,47,3993,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"WIENER,MARGARET J",FALSE
ANTH,993,48,7704,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SCARRY,Clara Margaret",FALSE
ANTH,993,56,10404,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SLOCUM,KARLA",FALSE
ANTH,993,67,8854,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SORENSEN,MARK V",FALSE
ANTH,993,73,3994,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"RIVKIN-FISH,MICHELE R",FALSE
ANTH,993,75,6986,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"MCANANY,PATRICIA A",FALSE
ANTH,993,76,7103,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"COLLOREDO-MANSFELD,RUDOLF J",FALSE
ANTH,993,78,6785,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"THOMPSON,AMANDA LOGAN",FALSE
ANTH,993,79,6282,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"AGBE-DAVIES,ANNA SOPHIA",FALSE
ANTH,993,81,7318,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"WEST,COLIN THOR",FALSE
ANTH,993,84,9910,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Stuesse,Angela Christine",FALSE
ANTH,993,86,8441,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"ARBUCKLE,BENJAMIN S",FALSE
ANTH,993,87,8830,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"BABB,FLORENCE",FALSE
ANTH,994,2,3995,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"STEPONAITIS,VINCAS P",FALSE
ANTH,994,47,3998,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"WIENER,MARGARET J",FALSE
ANTH,994,48,3999,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SCARRY,Clara Margaret",FALSE
ANTH,994,56,6744,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SLOCUM,KARLA",FALSE
ANTH,994,64,4002,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"NELSON,CHRISTOPHER T",FALSE
ANTH,994,67,6771,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SORENSEN,MARK V",FALSE
ANTH,994,73,4003,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"RIVKIN-FISH,MICHELE R",FALSE
ANTH,994,75,6283,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MCANANY,PATRICIA A",FALSE
ANTH,994,76,7042,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"COLLOREDO-MANSFELD,RUDOLF J",FALSE
ANTH,994,78,6186,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"THOMPSON,AMANDA LOGAN",FALSE
ANTH,994,79,6784,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"AGBE-DAVIES,ANNA SOPHIA",FALSE
ANTH,994,81,8035,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"WEST,COLIN THOR",FALSE
ANTH,994,82,9249,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"CHUA,JOCELYN LIM",FALSE
ANTH,994,83,8765,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MIDDLETON,CHRISTOPHER TOWNSEND",FALSE
ANTH,994,84,11579,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Stuesse,Angela Christine",FALSE
ANTH,994,86,9720,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"ARBUCKLE,BENJAMIN S",FALSE
ANTH,994,87,8395,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BABB,FLORENCE",FALSE
ANTH,994,88,12825,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"O'Parks,Caela Brighid Casey",FALSE
APPL,89,1,12459,FYS: SPECIAL TOPICS,3,TuTh,"12:30 - 13:45 TREE, TIMBER, TOTEM",Dey Hall,401,"SUPERFINE,RICHARD",FALSE
APPL,89,2,12741,FYS: SPECIAL TOPICS,3,TuTh,11:00 - 12:15 SOLVING GRAND ENGINE,Hanes Art Center,117,"Fraiman,Ronit",FALSE
APPL,101,1,9434,EXPLORING ENGINEERING,3,,,,,"GOLDBERG,RICHARD L",TRUE
APPL,101,2,11339,EXPLORING ENGINEERING,3,,,,,"Nazockdast,Ehssan",TRUE
APPL,110,1,10033,DESIGN & MAKING FOR ENGINEERS,3,,,,,"Pegard,Nicolas",TRUE
APPL,110,2,11676,DESIGN & MAKING FOR ENGINEERS,3,TBA,TBA,"Genome Sciences BuiRloom: G010 Days: TuTh Time: 14:00 - 15:15
INST 100 Instructor: GOLDBERG,RICHARD L
Class Enrl Cap:72 Class Enrl Tot:3 Class Wait Cap:20 Class Wait Tot:0 Class Min Enrl:0
GR1
Reserve Capacity: 22-MAR-2024 Undergraduate Senior Standing Reserve Enrl Cap: 19 Reserve Enrl Tot: 3
22-MAR-2024 RC UGRD FY BCHAPPL ONLY 15 0
22-MAR-2024 UG Sophomore Standing 19 0
22-MAR-2024 UG Junior Standing 19 0
Seats in this class are reserved for each class year. When the registration window opens for your class year, a limited number of seats will become
available on a first-come first-served basis. If these seats are already taken when you try to sign up, we encourage you to sign up for the waitlist. In
past years, many students have been able to enroll from the waitlist.
Students work in flexible, interdisciplinary teams to assess opportunities, brainstorm, and prototype solutions. Design thinking and physical prototyping
skills are developed through fast-paced, iterative exercises in a variety of contexts and environments.
For this course's sample syllabus, please visit APS website at https://aps.unc.edu/coursework/
_________________________________________________________________________________________ ___________________________________________________________________
APPL 110 03F 8764 DESIGN & MAKING FOR ENGINEERS Lecture 3 A
(In Person On Campus Learners)
FIRST-YEAR LAUNCH SECTION
WHO CAN ENROLL IN THIS CLASS?
Seats are restricted to first-year students (and transfer students in their first year at UNC who completed <24 hours of post-high school college coursework
at another institution before their first semester at UNC). If you are a transfer student, refer to the UNC Catalog
(https://catalog.unc.edu/undergraduate/ideas-in-action/#transferstudentstext) for additional information. Honors first-year students may not enroll in this
class; they should only enroll in an Honors First-Year Seminar or Honors First-Year Launch.
ENROLLMENT PROCEDURES
Students may only enroll in one (1) First-Year Seminar OR (1) First-Year Launch during their time at UNC. Most seats in this section are reserved for
Bldg: Genome Sciences BuiRloom: G010 Days: TuTh Time: 15:30 - 16:45
INST 100 Instructor: Walters,Glenn Woodruff
Class Enrl Cap:4 Class Enrl Tot:0 Class Wait Cap:15 Class Wait Tot:0 Class Min Enrl:0
GR1
______________________________________________________________________________________________________________________________________ ______________________
APPL 295 001 12842 RESEARCH APPLIED PHYSICAL SCI Field Work 1 - 3 A
(In Person On Campus Learners)
Bldg: TBA",TBA,"GOLDBERG,RICHARD L",FALSE
APPL,296,1,12841,IND STDY APPLIED SCIENCES Field Work 1 - 3 A,3,TBA,TBA,TBA,TBA,Staff,FALSE
APPL,493,1,12843,APPL PHYSICAL SCI INTERNSHIP Lab 3 A (In Person On Campus Learners),3,TBA,TBA,TBA,TBA,Staff,FALSE
APPL,495,2,9896,MENTORED RESEARCH IN APSE,3,TBA,TBA,TBA,TBA,Staff,FALSE
APPL,495,3,11576,MENTORED RESEARCH IN APSE,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARCH,393,1,11279,INTERNSHIP IN ARCHAEOLOGY Independent Study 3 - 6 A (In Person On Campus Learners),1,TBA,TBA,TBA,TBA,Staff,FALSE
ARCH,395,86,8101,RESEARCH IN ARCHAEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARCH,396,2,7722,INDEPENDENT STUDY IN ARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARCH,396,48,8393,INDEPENDENT STUDY IN ARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,61,1,9461,FYS INTRO AFAM ART,3,MWF,10:10 - 11:00,Hanes Art Center,116,"BOWLES,JOHN PARISH",FALSE
ARTH,150,601,11946,THE VISUAL WORLD Recitation 3 A (In Person On Campus Learners),3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,151,606,13756,HIST OF WEST ART I Recitation 3 A (In Person On Campus Learners),3,Th,09:30 - 10:20,Hanes Art Center,118,Staff,FALSE
ARTH,155,1,11941,AFRICAN ART SURVEY,3,MW,09:05 - 09:55,Phillips Hall,275,"ROVINE,VICTORIA L.",FALSE
ARTH,155,603,11952,AFRICAN ART SURVEY Recitation 3 A (In Person On Campus Learners),3,Th,09:30 - 10:20,Hanes Art Center,116,Staff,FALSE
ARTH,161,604,13769,INTRO TO AMERICAN ART Recitation 3 A (In Person On Campus Learners),3,F,11:15 - 12:05,Hanes Art Center,218,Staff,FALSE
ARTH,268,1,14476,HELLENISTIC ART AND ARCH,3,TuTh,14:00 - 15:15,Murphey Hall,104,"Valladares,Herica N.",FALSE
ARTH,275,1,10862,18TH CENTURY ART,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,282,1,13730,MODERNISM I,3,MWF,11:15 - 12:05,Hanes Art Center,117,"SHERMAN,DANIEL JAMES",FALSE
ARTH,283,1,12605,PICTURING PARIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,297,1,13729,CLOTHING TEXTILES AFRICA,3,MWF,08:00 - 08:50,Hanes Art Center,218,"ROVINE,VICTORIA L.",FALSE
ARTH,387,1,9464,20TH C AFRI AM ART,3,MWF,12:20 - 13:10,Hanes Art Center,117,"BOWLES,JOHN PARISH",FALSE
ARTH,446,1,13727,INVENTION MODERN ARTIST,3,TuTh,12:30 - 13:45,Hanes Art Center,218,"Desplanque,Kathryn",FALSE
ARTH,473,1,13726,MODERN DECORATIVE ART,3,MWF,10:10 - 11:00,Hanes Art Center,117,"Bauer,Jennifer Jill",FALSE
ARTH,514,1,12606,MONUMENTS AND MEMORY,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,123,8354,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,168,8067,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,"MAGEE,CAROL L",FALSE
ARTH,750,169,7360,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,"WILLIAMS,LYNEISE E",FALSE
ARTH,750,174,8033,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,"LEVINE,CARY S",FALSE
ARTH,750,178,14870,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,"SHERMAN,DANIEL JAMES",FALSE
ARTH,750,180,7649,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,181,8001,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,"BOWLES,JOHN PARISH",FALSE
ARTH,750,184,9744,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,"Bauer,Jennifer Jill",FALSE
ARTH,750,187,8771,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,"BRACHMANN,CHRISTOPH M.",FALSE
ARTH,750,192,7624,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,"STRING,TATIANA C",FALSE
ARTH,750,195,7381,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,"ROVINE,VICTORIA L.",FALSE
ARTH,750,198,9805,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,"Cao,Maggie M",FALSE
ARTH,750,211,14869,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,"Desplanque,Kathryn",FALSE
ARTH,850,1,10021,METHODS,3,Tu,14:00 - 16:40,Hanes Art Center,118,"MAGEE,CAROL L",FALSE
ARTH,851,1,11944,ALT-METHODS: DIGITAL AH,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,950,1,12607,PROBLEMS IN ART HIST,3,Th,14:30 - 17:10,Hanes Art Center,118,"Desplanque,Kathryn",FALSE
ARTH,952,1,13725,MUSEUM STUDIES SEMINAR,3,W,14:30 - 17:10,Hanes Art Center,118,"Cao,Maggie M",FALSE
ARTH,957,1,11945,SEMINAR IN AFRICAN ART,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,980,1,13724,SEMINAR IN MODERN ART,3,M,14:30 - 17:10,Hanes Art Center,116,"SHERMAN,DANIEL JAMES",FALSE
ARTH,991,1,10863,GRADUATE WRITING SEMINAR,3,Tu,14:00 - 16:50,Hanes Art Center,116,"STRING,TATIANA C",FALSE
ARTH,993,123,8278,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,993,168,14871,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"MAGEE,CAROL L",FALSE
ARTH,993,169,14873,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"WILLIAMS,LYNEISE E",FALSE
ARTH,993,174,8279,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"LEVINE,CARY S",FALSE
ARTH,993,178,8280,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SHERMAN,DANIEL JAMES",FALSE
ARTH,993,180,8281,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,993,181,8282,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"BOWLES,JOHN PARISH",FALSE
ARTH,993,184,8283,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Bauer,Jennifer Jill",FALSE
ARTH,993,187,8284,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"BRACHMANN,CHRISTOPH M.",FALSE
ARTH,993,192,8285,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"STRING,TATIANA C",FALSE
ARTH,993,195,7379,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"ROVINE,VICTORIA L.",FALSE
ARTH,993,198,14852,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Cao,Maggie M",FALSE
ARTH,993,211,14872,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Desplanque,Kathryn",FALSE
ARTH,994,8,8351,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,994,123,6952,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,994,168,8286,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MAGEE,CAROL L",FALSE
ARTH,994,169,14862,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"WILLIAMS,LYNEISE E",FALSE
ARTH,994,174,9817,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LEVINE,CARY S",FALSE
ARTH,994,178,6953,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SHERMAN,DANIEL JAMES",FALSE
ARTH,994,180,6954,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,994,181,7221,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BOWLES,JOHN PARISH",FALSE
ARTH,994,183,7296,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,994,184,14850,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Bauer,Jennifer Jill",FALSE
ARTH,994,185,7114,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,994,187,8796,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BRACHMANN,CHRISTOPH M.",FALSE
ARTH,994,192,7672,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"STRING,TATIANA C",FALSE
ARTH,994,195,7380,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"ROVINE,VICTORIA L.",FALSE
ARTH,994,198,14860,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Cao,Maggie M",FALSE
ARTH,994,206,9742,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,994,211,14857,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Desplanque,Kathryn",FALSE
ARTS,50,1,14673,THE ARTISTIC TEMPERAMENT,3,TuTh,09:30 - 10:45,Hanes Art Center,222,"Lawrence,Annette",FALSE
ARTS,103,1,10022,SCULPTURE I,3,MW,11:15 - 14:00,Art Studio Bldg,120,"PEREZ-MENDEZ,ROXANA JOSEFINA",FALSE
ARTS,103,2,13825,SCULPTURE I,3,TuTh,11:00 - 13:45,Art Studio Bldg,120,"Rager,Chloe Elisabeth",FALSE
ARTS,104,1,7472,DRAWING I,3,MW,08:00 - 10:45,Hanes Art Center,227,"Pempek,Rebecca Lynn",FALSE
ARTS,104,2,10286,DRAWING I,3,TuTh,14:00 - 16:45,Hanes Art Center,227,"Arnold III,John Felix",FALSE
ARTS,105,2,12108,PHOTOGRAPHY I,3,TuTh,14:00 - 16:45,Hanes Art Center,112C,"Munoz,Dominique Jose",FALSE
ARTS,106,1,9465,VIDEO I,3,MW,11:15 - 14:00,Hanes Art Center,112,"GRUFFAT,SABINE",FALSE
ARTS,115,1,9661,DARKROOM PHOTOGRAPHY I,3,MW,11:15 - 14:00,Hanes Art Center,316,Staff,FALSE
ARTS,115,2,13815,DARKROOM PHOTOGRAPHY I,3,MW,14:30 - 17:15,Hanes Art Center,316,Staff,FALSE
ARTS,116,1,13814,INTRODUCTION TO WEB MEDIA,3,MW,14:30 - 17:15,Hanes Art Center,112,Staff,FALSE
ARTS,132,1,12109,COLLAGE,3,TuTh,11:00 - 13:45,Hanes Art Center,222,"Whitmore,Carson",FALSE
ARTS,202,2,12107,PAINTING I,3,TuTh,14:00 - 16:45,Hanes Art Center,219,"Musina,Christopher Adam",FALSE
ARTS,206,1,10024,VIDEO II,3,TuTh,14:00 - 16:45,Hanes Art Center,112,"TRUONG,HONG-AN",FALSE
ARTS,208,1,8916,PRINT I,3,TuTh,11:00 - 13:45,Hanes Art Center,301,"Takizawa,Taro",FALSE
ARTS,209,1,8918,2D ANIMATION,3,MW,14:30 - 17:15,Hanes Art Center,112C,"Rosen,Stella Rosalie",FALSE
ARTS,213,1,7849,CERAMIC I,3,TuTh,08:00 - 10:45,Art Studio Bldg,121,"Choi,Myongsin",FALSE
ARTS,215,1,14883,DARKROOM PHOTOGRAPHY II,3,TuTh,11:00 - 13:45,Hanes Art Center,316,Staff,FALSE
ARTS,233,1,10025,WOOD SCULPTURE,3,TuTh,14:00 - 16:45,Art Studio Bldg,120,Staff,FALSE
ARTS,238,1,13824,SCREEN PRINTING,3,TuTh,14:00 - 16:45,Hanes Art Center,301,"Takizawa,Taro",FALSE
ARTS,290,1,14955,SPECIAL TOPICS IN STUDIO ART,3,MW,11:15 - 14:00 Digital Drawing,Hanes Art Center,226,"MARZAN,MARIO M",FALSE
ARTS,313,1,6903,CERAMIC II,3,TuTh,11:00 - 13:45,Art Studio Bldg,121,"Choi,Myongsin",FALSE
ARTS,322,1,8570,NARRATIVE PAINTING,3,MW,08:00 - 10:45,Hanes Art Center,219,"TRUONG,LIEN",FALSE
ARTS,353,1,13812,PHANTASMAGORIA: HAUNTED ART,3,MW,14:30 - 17:15,Art Studio Bldg,114,"PEREZ-MENDEZ,ROXANA JOSEFINA",FALSE
ARTS,354,1,13813,NARRATIVE DRAWING,3,MW,14:30 - 17:15,Hanes Art Center,226,"MARZAN,MARIO M",FALSE
ARTS,390,1,13811,SPECIAL TOPICS IN STUDIO ART,3,MW,11:15 - 14:00,Hanes Art Center,219,"TRUONG,LIEN",FALSE
ARTS,493,68,13213,STUDIO ART INTERNSHIP,3,TBA,TBA,TBA,TBA,"GRABOWSKI,STELLA E",FALSE
ARTS,515,1,13821,ADV TOPICS IN PHOTO,3,TuTh,11:00 - 13:45,Hanes Art Center,112,"Wannam,Martin F",FALSE
ARTS,596,68,9312,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,"GRABOWSKI,STELLA E",FALSE
ARTS,596,82,9295,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,"HIRSCHFIELD,JAMES N",FALSE
ARTS,596,128,8127,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,172,14848,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,"MARZAN,MARIO M",FALSE
ARTS,596,177,14846,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,"PEREZ-MENDEZ,ROXANA JOSEFINA",FALSE
ARTS,596,186,13215,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,"TRUONG,HONG-AN",FALSE
ARTS,596,191,9182,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,"GRUFFAT,SABINE",FALSE
ARTS,596,196,14849,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,"TRUONG,LIEN",FALSE
ARTS,596,199,8479,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,207,11562,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,"Metivier,Lindsay Jo",FALSE
ARTS,596,208,13266,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,"Wannam,Martin F",FALSE
ARTS,700,1,6883,GRAD STUDIO ART SEM,3,Tu,18:00 - 20:45,Hanes Art Center,222,"TRUONG,HONG-AN",FALSE
ARTS,710,68,6955,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,710,82,6956,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,710,128,6957,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,710,172,6958,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,710,177,6959,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,710,186,6960,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,710,191,6961,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,710,194,7203,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,710,196,7378,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,710,208,12873,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,798,1,6907,MFA STUDIO CRITIQUE,3,W,18:00 - 20:45,Art Studio Bldg,120,Staff,FALSE
ARAB,101,1,4318,ELEMENTARY ARABIC I,4,Tu,09:00 - 09:50,Dey Hall,303A,"KAUFFMAN,ALAN",FALSE
ARAB,101,2,7860,ELEMENTARY ARABIC I,4,TuTh,10:00 - 10:50,Dey Hall,303A,"Sibley,Caroline Simmons",FALSE
ARAB,101,3,4320,ELEMENTARY ARABIC I,4,Tu,12:30 - 13:20,"Genome Sciences BuiRloom: 1373 Days: Th Time: 12:30 - 13:20
INST 100 Instructor: Sibley,Caroline Simmons
Bldg: Dey Hall",303A,"Sibley,Caroline Simmons",FALSE
ARAB,101,4,4321,ELEMENTARY ARABIC I,4,MTuWTh,14:30 - 15:20,Dey Hall,303A,"Sibley,Caroline Simmons",FALSE
ARAB,203,1,4333,INTERMEDIATE ARABIC I,4,TuTh,11:05 - 11:55,Dey Hall,303A,"Elkerdany,Doria Yahia",FALSE
ARAB,203,2,4334,INTERMEDIATE ARABIC I,4,TuTh,13:30 - 14:20,Smith Bldg,107,"Elkerdany,Doria Yahia",FALSE
ARAB,203,3,4335,INTERMEDIATE ARABIC I,4,MTuWTh,15:35 - 16:25,Peabody Hall,2072,"Elkerdany,Doria Yahia",FALSE
ARAB,255,1,14700,ARAB WORLD PHOTOGRAPHY,3,MWF,10:10 - 11:00,New West,219,"YAQUB,NADIA",FALSE
ARAB,305,1,4338,ADVANCED ARABIC I,3,MWF,11:15 - 12:05,Murphey Hall,112,"KAUFFMAN,ALAN",FALSE
ARAB,308,1,10203,ARABIC LAC,1,M,13:25 - 14:15 THE ART OF ARABIC DE,Dey Hall,405,"Sibley,Caroline Simmons",FALSE
ARAB,410,1,14180,VISUAL ARTS IN THE ARAB WORLD,3,TuTh,17:00 - 18:15,New West,103,"Elkerdany,Doria Yahia",FALSE
ASIA,74,1,14139,FYS: IMAGINING PALESTINE,3,MWF,14:30 - 15:20,Hanes Art Center,215,"YAQUB,NADIA",FALSE
ASIA,136,6,13900,SOUTH ASIA SINCE 1750,3,MW,11:15 - 12:05,Gardner Hall,307,Staff,FALSE
ASIA,136,601,14321,SOUTH ASIA SINCE 1750 Recitation 3 A (In Person On Campus Learners),3,Th,12:30 - 13:20,New East,201,Staff,FALSE
ASIA,150,2,14140,ASIA: AN INTRODUCTION,3,MW,13:25 - 14:15,Fetzer Hall,106,"Dixon,Dwayne Emil",FALSE
ASIA,150,606,10205,ASIA: AN INTRODUCTION Recitation 3 A (In Person On Campus Learners),3,F,14:30 - 15:20,Peabody Hall,2072,Staff,FALSE
ASIA,180,604,13524,INTRO ISLAM CIV M/E Recitation 3 A (In Person On Campus Learners),3,F,09:05 - 09:55,Murphey Hall,111,Class Enrl Cap:3 Class Enrl Tot:0 Class Wait Cap:0 Class Wait Tot:0 Class Min Enrl:0,FALSE
ASIA,300,1,9722,"BUD TRAD INDIA, NEPAL, TIBET",3,TuTh,14:00 - 15:15,Howell Hall,115,"LEVE,LAUREN G",FALSE
ASIA,332,1,14141,STORY OF RAMA,3,TuTh,11:00 - 12:15,Wilson Hall,217,"LOTHSPEICH,PAMELA JO",FALSE
