Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor,Missing Attributes
BIOC,108,1,7509,INTRO TO BIOCHEM,4,TBA,TBA,TBA,TBA,"Pittman,Nikea Chanel",FALSE
BIOC,631,1,15955,ADV MOLECULAR BIOLOGY,4,WTh,14:00 - 15:00,TBA,TBA,"RAMSDEN,DALE A",FALSE
BIOC,662,1,7502,MACROMOL INTERACT,1,MWF,11:15 - 12:05,TBA,TBA,"TRIPATHY,ASHUTOSH",FALSE
BIOC,665,1,15030,ADVANCED NMR,1,Tu,15:30 - 17:00,TBA,TBA,"CAMPBELL,SHARON",FALSE
BIOC,666,1,12486,X-RAY CRYSTALLOGRAPH,1,MWF,09:05 - 09:55,TBA,TBA,"KE,HENGMING",FALSE
BIOC,667,1,7503,MACRO CRYSTALL,2,TuTh,12:30 - 13:45,TBA,TBA,"NICELY,NATHAN IRA",FALSE
BIOC,670,1,7504,BIOMOLECULAR INFORMATICS,1,TuTh,14:00 - 15:15,TBA,TBA,"Popov,Konstantin",FALSE
BIOC,673,1,7505,MASS SPEC,1,TuTh,12:30 - 13:45,TBA,TBA,"CHEN,XIAN",FALSE
BIOC,675,1,9726,FUND OF CRYO-EM,1,TuTh,14:00 - 15:15,TBA,TBA,"Baker Jr,Richard Wayne",FALSE
BIOC,703,1,15895,SEMINARS IN CHROMATIN AND EPIG,0,TuTh,TBA,TBA,TBA,"STRAHL,BRIAN D",FALSE
BIOC,704,1,7506,SEMINARS IN BIOPHYSICS,2,M,13:30 - 15:30,TBA,TBA,"SLEP,KEVIN C",FALSE
BIOC,740,1,15034,CONTEMP TOPICS PHOSPHORYLATION,1,TuTh,TBA,TBA,TBA,"GRAVES,LEE M",FALSE
BIOC,741,1,7512,CONTEMP TOPICS GTPASES,1,TuTh,11:00 - 12:15,TBA,TBA,"BRYANT,KIRSTEN L",FALSE
BIOC,742,1,13002,CONTEMP TOPICS CELL CYCLE,1,TuTh,TBA,TBA,TBA,"EMANUELE,MICHAEL J",FALSE
BIOC,744,1,10809,STEM CELLS AND DEVELOPMENT,2,TuTh,09:30 - 10:45,TBA,TBA,"LIU,JIANDONG",FALSE
BIOC,745,1,15090,INTERCELLULAR SIGNALING,1,TuTh,14:00 - 15:15,TBA,TBA,"Pylayeva-Gupta,Yuliya",FALSE
BIOC,888,1,7797,RESPONSIBLE CONDUCT RESEARCH,1,F,14:30 - 16:00,TBA,TBA,"KUHLMAN,BRIAN A",FALSE
BIOC,992,1,7507,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,Staff,FALSE
BIOC,994,1,7508,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"CHEN,XIAN",FALSE
BIOC,994,2,12514,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"DOHLMAN,HENRIK G",FALSE
BIOC,994,3,12515,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"RAMSDEN,DALE A",FALSE
BIOC,994,4,12516,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"CALABRESE,JOSEPH MAURO",FALSE
BIOC,994,5,12517,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"KUHLMAN,BRIAN A",FALSE
BIOC,994,6,12518,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"ZHANG,QI",FALSE
BIOC,994,7,12519,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SWANSTROM,RONALD I",FALSE
BIOC,994,8,12520,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"NEHER,SASKIA B",FALSE
BIOC,994,9,12521,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MORROW,A LESLIE",FALSE
BIOC,994,10,12522,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Dominguez,Daniel Issac",FALSE
BIOC,994,11,12523,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Cook,Jeanette G",FALSE
BIOC,994,12,12524,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Gladfelter,Amy",FALSE
BIOC,994,13,12525,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Baker Jr,Richard Wayne",FALSE
BIOC,994,14,12526,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BERGMEIER,WOLFGANG",FALSE
BIOC,994,15,12528,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LEE,ANDREW L",FALSE
BIOC,994,16,12529,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"REDINBO,MATTHEW R",FALSE
BIOC,994,17,12530,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"CONLON,FRANK L",FALSE
BIOC,994,18,12531,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Brown,Nicholas Gene",FALSE
BIOC,994,19,12532,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Legant,Wesley",FALSE
BIOC,994,20,12533,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Brunk,Elizabeth Claire",FALSE
BIOC,994,21,12534,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"DITTMER,DIRK P",FALSE
BIOC,994,22,12535,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"CAMPBELL,SHARON",FALSE
BIOC,994,23,12536,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Berlow,Rebecca",FALSE
BIOC,994,24,12537,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"ZHANG,QI",FALSE
BIOC,994,25,12538,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Flick,Matthew James",FALSE
BIOC,994,26,12539,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
BIOC,994,27,12540,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LIU,RIHE",FALSE
PHCO,741,1,7785,CONTEMP TOPICS GTPASES,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,795,1,7746,INFO PROCESSING IN CNS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,1,7368,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,"Legant,Wesley",FALSE
BMME,890,2,7729,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,3,7730,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,"DENNIS,ROBERT G",FALSE
BMME,890,4,7731,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,5,7403,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,6,7732,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,7,7733,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,"GALLIPPI,CATERINA M",FALSE
BMME,890,8,7812,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,12,7372,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,14,7404,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,16,7371,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,21,7370,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,23,7369,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,24,7411,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,28,7374,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,30,7373,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,40,7405,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,890,106,7513,SPECIAL TOPICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,900,1,7375,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"BENHABBOUR,SOUMYA Rahima",FALSE
BMME,900,2,7418,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"DAYTON,PAUL A",FALSE
BMME,900,3,7801,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"DIEKMAN,BRIAN",FALSE
BMME,900,4,7593,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"Franz,Jason Roy",FALSE
BMME,900,5,7583,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"GALLIPPI,CATERINA M",FALSE
BMME,900,12,7394,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"Jardine,Nicholas",FALSE
BMME,900,16,7395,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"Legant,Wesley",FALSE
BMME,900,17,7774,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"LIN,WEILI",FALSE
BMME,900,18,7773,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"LIU,MINGXIA",FALSE
BMME,900,19,7396,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"Pinton,Gianmarco",FALSE
BMME,900,20,7775,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"Polacheck,William",FALSE
BMME,900,21,7397,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"Sode,Koji",FALSE
BMME,900,22,7788,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"YAP,PEW THIAN",FALSE
BMME,900,23,7398,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"OLDENBURG,AMY LYNN",FALSE
BMME,900,25,7421,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"Li,Zibo",FALSE
BMME,900,28,7399,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"Lee,Yueh Z.",FALSE
BMME,900,29,7400,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"Papadopoulou,Virginie",FALSE
BMME,900,30,7401,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"AINSLIE,KRISTY MARIE",FALSE
BMME,900,31,7410,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"Fisher,Matthew B.",FALSE
BMME,900,32,7419,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"GOONETILLEKE,NILUKSHI",FALSE
BMME,900,33,7420,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,900,34,7422,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,"Lalush,David S.",FALSE
BMME,900,35,7423,RESEARCH IN BMME,1,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,1,7376,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,2,7414,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,3,7408,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,12,7378,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,16,7379,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,19,7380,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,21,7381,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,23,7382,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,28,7383,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,29,7384,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,30,7385,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,31,7416,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,993,34,7417,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BMME,994,1,7377,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BENHABBOUR,SOUMYA Rahima",FALSE
BMME,994,2,7412,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"AINSLIE,KRISTY MARIE",FALSE
BMME,994,3,7413,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"DAYTON,PAUL A",FALSE
BMME,994,4,7748,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"DIEKMAN,BRIAN",FALSE
BMME,994,5,7584,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Franz,Jason Roy",FALSE
BMME,994,6,7749,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"GALLIPPI,CATERINA M",FALSE
BMME,994,7,7750,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"GOMEZ,SHAWN M",FALSE
BMME,994,8,7751,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Jardine,Nicholas",FALSE
BMME,994,9,7754,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Legant,Wesley",FALSE
BMME,994,12,7386,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LIN,WEILI",FALSE
BMME,994,13,7787,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MAGNESS,SCOTT T",FALSE
BMME,994,14,7703,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Pinton,Gianmarco",FALSE
BMME,994,16,7387,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Polacheck,William",FALSE
BMME,994,19,7388,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Sode,Koji",FALSE
BMME,994,21,7389,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"GOONETILLEKE,NILUKSHI",FALSE
BMME,994,23,7390,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"YAP,PEW THIAN",FALSE
BMME,994,26,7402,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Lee,Yueh Z.",FALSE
BMME,994,28,7391,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Nguyen,Juliane",FALSE
BMME,994,29,7392,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Mavroidis,Panayiotis",FALSE
BMME,994,30,7393,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Li,Zibo",FALSE
BMME,994,31,7406,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"OLDENBURG,AMY LYNN",FALSE
BMME,994,32,7407,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Lai,Samuel KitBunn",FALSE
BMME,994,33,7409,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"COLE-HUSSEINI,JACQUELINE",FALSE
BMME,994,34,7415,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LIU,MINGXIA",FALSE
BMME,994,35,7718,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Pegard,Nicolas",FALSE
CAPS,402,1,10797,TRANSITION TO RESIDENCY,6,TBA,TBA,TBA,TBA,Staff,FALSE
CBIO,994,1,7638,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
CBIO,994,2,7639,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
CBIO,994,3,7640,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
CBIO,994,4,7641,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
CBIO,994,5,7642,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
CBIO,994,6,7643,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
CBIO,994,8,7644,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
CBIO,994,10,7645,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
CBIO,994,28,7646,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
CBIO,994,39,7647,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
CBIO,994,41,7648,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
CBIO,994,46,7649,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
CBPH,706,1,7585,SCIENTIFIC COMMUNICATION,1,TBA,TBA,TBA,TBA,"DESHMUKH,MOHANISH P",FALSE
CBPH,710,1,7827,ADVANCED LIGHT MICROSCOPY,3,TBA,TBA,TBA,TBA,"Itano,Michelle Sumako",FALSE
CBPH,710,401,7830,ADVANCED LIGHT MICROSCOPY Lab 3 A (In Person On Campus Learners),3,TBA,TBA,TBA,TBA,Staff,FALSE
CBPH,853,1,7556,MOLEC/CELL/INTEG PHYSIOL,4,MWF,09:00 - 10:30,TBA,TBA,"Snider,Natasha Tasheva",FALSE
CBPH,856,1,7743,SEMINAR IN PHYSIOLOGY,1,TBA,TBA,TBA,TBA,"BRENMAN,JAY E",FALSE
CBPH,910,1,7591,RESEARCH,2,TBA,TBA,TBA,TBA,Staff,FALSE
CBPH,994,1,7590,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BRENMAN,JAY E",FALSE
PHYI,395,1,7624,RESEARCH IN PHYI,1,TBA,TBA,TBA,TBA,Staff,FALSE
BCB,645,1,9747,QUANTITATIVE GENETICS,1,F,13:30 - 14:45,TBA,TBA,"Ferris,Martin T.",FALSE
BCB,710,1,7536,BIOINFORMATICS COLLOQ,1,M,16:00 - 17:00,TBA,TBA,Staff,FALSE
BCB,717,1,7541,STRUCTURAL BIOINFO,1,TuTh,02:00 - 03:15,TBA,TBA,Staff,FALSE
BCB,718,1,7776,COMPUTATIONAL MODELING LAB,1,TuTh,14:00 - 15:15,TBA,TBA,"Palmer,Adam Christopher",FALSE
BCB,723,1,7263,TOPICS IN STATISTICAL GENETICS,1,TuTh,12:30 - 13:45,TBA,TBA,"LI,YUN",FALSE
BCB,730,1,7777,IMAGE ANALYSIS,1,TuTh,15:30 - 17:00,TBA,TBA,"Itano,Michelle Sumako",FALSE
BCB,785,1,7798,STAT METHDS FOR GENE EXP ANLYS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BCB,850,1,7539,BCB TEACHING,3,TBA,TBA,TBA,TBA,"VALDAR,WILLIAM SETH",FALSE
BCB,888,1,7796,RESPONSIBLE CONDUCT RESEARCH,1,F,14:30 - 16:00,TBA,TBA,"KUHLMAN,BRIAN A",FALSE
BCB,891,7,7824,SPECIAL TOPICS,1,Th,10:00 - 11:00,TBA,TBA,Staff,FALSE
BCB,899,1,9780,SPECIAL TOPICS,1,Th,10:00 - 11:00,TBA,TBA,Staff,FALSE
BCB,905,1,7537,BCB RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
BCB,993,1,7540,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Love,Michael Isaiah",FALSE
BCB,994,1,7538,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"VALDAR,WILLIAM SETH",FALSE
FMME,151,1,7837,MEDICAL MANDARIN,3,TBA,TBA,TBA,TBA,Staff,FALSE
FMME,271,1,7838,PROYECTO PUENTES DE SALUD Clinical 6 A (In Person On Campus Learners),0,TBA,TBA,TBA,TBA,Staff,FALSE
GNET,625,1,7367,SEM IN GENETICS,2,,,,,"COPENHAVER,GREGORY P",TRUE
GNET,631,1,15953,ADV MOLECULAR BIOLOGY,4,WTh,14:00 - 15:00,TBA,TBA,"RAMSDEN,DALE A",FALSE
GNET,632,1,7526,ADV MOL BIOL II,3,TBA,TBA,TBA,TBA,Staff,FALSE
GNET,645,1,7533,QUANTITATIVE GENETICS,1,F,13:30 - 14:45,TBA,TBA,"Ferris,Martin T.",FALSE
GNET,646,1,10701,MOUSE MODELS,1,F,13:30 - 14:45,TBA,TBA,"Rau,Christoph Daniel",FALSE
GNET,647,1,7534,HUMAN GENETICS AND GENOMICS,1,F,13:30 - 14:45,TBA,TBA,"MOHLKE,KAREN L",FALSE
GNET,702,1,7527,STUDENT SEMINARS,1,Tu,09:00 - 10:00,TBA,TBA,"MCKAY,DANIEL JAMES",FALSE
GNET,703,1,7528,STUDENT SEMINARS,1,F,12:00 - 13:00,TBA,TBA,"MCKAY,DANIEL JAMES",FALSE
GNET,730,1,7790,IMAGE ANALYSIS,1,TuTh,15:30 - 17:00,TBA,TBA,"Itano,Michelle Sumako",FALSE
GNET,742,1,7535,INTRO TO UNIX AND PYTHON,1,MTuW,11:00 - 11:50,TBA,TBA,"KELKAR,HEMANT",FALSE
GNET,749,1,7792,PRACTICAL RNA-SEQ,2,TBA,TBA,TBA,TBA,Staff,FALSE
GNET,850,1,7529,TRAIN GNET TEACH,3,TBA,TBA,TBA,TBA,"MCKAY,DANIEL JAMES",FALSE
GNET,865,1,7763,NUTRIGENOMICS/NUTRIGENETICS,2,TBA,TBA,TBA,TBA,Staff,FALSE
GNET,888,1,7789,RESPONSIBLE CONDUCT OF RESEARC,1,TBA,TBA,TBA,TBA,Staff,FALSE
GNET,905,1,7530,RESEARCH IN GENETICS,1,TBA,TBA,TBA,TBA,Staff,FALSE
GNET,992,1,11042,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,Staff,FALSE
GNET,993,1,7532,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"MCKAY,DANIEL JAMES",FALSE
GNET,994,1,7531,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MCKAY,DANIEL JAMES",FALSE
CLSC,442,1,7448,HEMATOLOGY II,3,MW,10:00 - 11:15,TBA,TBA,"Li,Bai",FALSE
CLSC,462,1,7450,CLINICAL BACTERIOLOGY,3,TuTh,08:30 - 09:45,TBA,TBA,"Taylor,Susan L",FALSE
CLSC,470,1,7452,CLIN CHEM,3,MW,08:30 - 10:00,TBA,TBA,"Luby,Shawn Harper Wells",FALSE
CLSC,480,1,7454,IMMUNOHEMATOLOGY,3,TuTh,10:00 - 13:00,TBA,TBA,"MOON,TARA C",FALSE
CLSC,695,1,7764,UGRD RESEARCH IN CLS,3,TBA,TBA,TBA,TBA,"MOON,TARA C",FALSE
CLSC,720,965,7458,MOLECULAR GENETICS AND DISEASE,3,TBA,TBA,TBA,TBA,"Taylor,Sara Ann",FALSE
CLSC,722,1,12664,MOLECULAR DIAGNOSTIC SCI APPS,3,TBA,TBA,TBA,TBA,Class Enrl Cap:12 Class Enrl Tot:0 Class Wait Cap:999 Class Wait Tot:0 Class Min Enrl:0,FALSE
CLSC,722,965,7818,MOLECULAR DIAGNOSTIC SCI APPS,3,TBA,TBA,TBA,TBA,"Taylor,Sara Ann",FALSE
CLSC,735,965,7456,METHOD EVALUATION,3,TBA,TBA,TBA,TBA,"Campbell,Michelle Renee",FALSE
CLSC,750,965,10563,CLSC LAB ADMIN,3,TBA,TBA,TBA,TBA,"Taylor,Susan L",FALSE
CLSC,775,965,10565,EDUCATION PRACTICUM Field Work 3 A (Remote Only - Mostly Async),3,TBA,TBA,TBA,TBA,"MOON,TARA C",FALSE
CLSC,790,965,10886,CAPSTONE II,3,TBA,TBA,TBA,TBA,"MOON,TARA C",FALSE
CRMH,702,1,7514,THEORIES,3,TBA,TBA,TBA,TBA,Staff,FALSE
CRMH,704,1,7515,MED & PSYCHOSOCIAL,3,W,09:00 - 12:00,TBA,TBA,"RAK,ENIKO",FALSE
CRMH,708,1,7692,CAREER COUNS & DEV,3,M,09:00 - 12:00,TBA,TBA,"Tompkins,Katherine Lynn",FALSE
CRMH,709,1,15013,CAREERS CRC,3,M,09:00 - 12:00,TBA,TBA,"CHAN,DARA V",FALSE
CRMH,806,1,7516,APPLIED SKILLS,5,Th,09:00 - 12:00,TBA,TBA,"BURKER,EILEEN J",FALSE
CRMH,810,1,10548,INTERNSHIP,10,Tu,15:00 - 17:00,TBA,TBA,"Morrison,Blaise",FALSE
CRMH,810,2,7517,INTERNSHIP,10,TBA,TBA,TBA,TBA,Staff,FALSE
CRMH,810,3,7829,INTERNSHIP,10,TBA,TBA,TBA,TBA,"Pitts,Corey",FALSE
CRMH,822,1,15040,MARRIAGE & FAMILY,3,Tu,09:00 - 12:00,TBA,TBA,"RAK,ENIKO",FALSE
CRMH,992,1,7518,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"BURKER,EILEEN J",FALSE
CRMH,992,2,7519,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"RAK,ENIKO",FALSE
CRMH,992,3,9727,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Rose,Terra Lee",FALSE
CRMH,992,4,7520,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Schmidt,Judy Anderson",FALSE
CRMH,992,5,7521,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"CHAN,DARA V",FALSE
CRMH,992,6,7735,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Morrison,Blaise",FALSE
CRMH,993,1,7522,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"BURKER,EILEEN J",FALSE
CRMH,993,2,7523,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"RAK,ENIKO",FALSE
CRMH,993,3,9886,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Rose,Terra Lee",FALSE
CRMH,993,4,7524,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Schmidt,Judy Anderson",FALSE
CRMH,993,5,7525,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"CHAN,DARA V",FALSE
CRMH,993,6,7734,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Morrison,Blaise",FALSE
HMSC,700,1,7767,SCI BASIS/HUMAN MOT,3,TBA,TBA,TBA,TBA,"LEWEK,MICHAEL DAVID",FALSE
HMSC,791,1,7553,ANAL OF HUM MOTION,3,TBA,TBA,TBA,TBA,Staff,FALSE
HMSC,877,1,7550,INDEP STUDY IN HMSC,1,TBA,TBA,TBA,TBA,"DEFREESE,JONATHAN D",FALSE
HMSC,877,2,7555,INDEP STUDY IN HMSC,1,TBA,TBA,TBA,TBA,"Mihalik,Johna K.",FALSE
HMSC,877,3,7699,INDEP STUDY IN HMSC,1,TBA,TBA,TBA,TBA,"Blackburn,Jonathan T.",FALSE
HMSC,877,4,7701,INDEP STUDY IN HMSC,1,TBA,TBA,TBA,TBA,"Baez,Shelby Elyse",FALSE
HMSC,877,5,7744,INDEP STUDY IN HMSC,1,TBA,TBA,TBA,TBA,"Stoner,Lee",FALSE
